partType,name,image,url,type,space
storage,MSI SPATIUM M460 HS 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SPATIUM-M460-HS-1TB),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/smfnTW/msi-spatium-m460-hs-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-spatium-m460-hs-1tb,NVME,1000
storage,Inland TN436 1 TB M.2-2230 PCIe 4.0 X4 NVME Solid State Drive (1TB TN436),https://m.media-amazon.com/images/I/510O0R3ggML.jpg,https://pcpartpicker.com/product/zsJp99/inland-tn436-1-tb-m2-2230-pcie-40-x4-nvme-solid-state-drive-1tb-tn436,NVME,1000
storage,TEAMGROUP MP34S 1 TB M.2-2242 PCIe 3.0 X4 NVME Solid State Drive (TM4FPN001T0C101),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/yTYRsY/teamgroup-mp34s-1-tb-m2-2242-pcie-30-x4-nvme-solid-state-drive-tm4fpn001t0c101,NVME,1000
storage,Western Digital PC SN740 Opal 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SDDQNQD-1T00),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/jVDQzy/western-digital-pc-sn740-opal-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-sddqnqd-1t00,NVME,1000
storage,Biostar M700 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (M700-1TB),https://cdna.pcpartpicker.com/static/forever/images/product/7acb4b5cdc9626b8e4d85b8a9c7bc9a2.256p.jpg,https://pcpartpicker.com/product/F7vqqs/biostar-m700-1-tb-m2-2280-nvme-solid-state-drive-m700-1tb,NVME,1000
storage,Addlink A90 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (ad1TBA90M2P),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/9qnypg/addlink-a90-1-tb-m2-2280-nvme-solid-state-drive-ad1tba90m2p,NVME,1000
storage,Addlink S72 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (ad1TBS72M2P),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/Nkt9TW/addlink-s72-1-tb-m2-2280-nvme-solid-state-drive-ad1tbs72m2p,NVME,1000
storage,ADATA ATOM 40 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (AATO-40-1TCI),https://m.media-amazon.com/images/I/31PXN8l-AdL.jpg,https://pcpartpicker.com/product/8xBG3C/adata-atom-40-1-tb-m2-2280-nvme-solid-state-drive-aato-40-1tci,NVME,1000
storage,KIOXIA EXCERIA PLUS 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (LRD10Z001TG8),https://cdna.pcpartpicker.com/static/forever/images/product/c6f2e9c663e03bedf02fa1fec3b2400d.256p.jpg,https://pcpartpicker.com/product/tKrRsY/kioxia-exceria-plus-1-tb-m2-2280-nvme-solid-state-drive-lrd10z001tg8,NVME,1000
storage,TEAMGROUP T-Force Cardea A440 Pro Special Series 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (TM8FPY001T0C129),https://cdna.pcpartpicker.com/static/forever/images/product/93ce4aac177fcf6c97b2c2fee4353283.256p.jpg,https://pcpartpicker.com/product/2hQcCJ/teamgroup-t-force-cardea-a440-pro-special-series-1-tb-m2-2280-nvme-solid-state-drive-tm8fpy001t0c129,NVME,1000
storage,Timetec 35TTM8SSATA 1 TB M.2-2280 SATA Solid State Drive (35TTM8SSATA-1TB),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/cHXJ7P/timetec-35ttm8ssata-1-tb-m2-2280-solid-state-drive-35ttm8ssata-1tb,NVME,1000
storage,Toshiba XG6 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (KXG6AZNV1T02),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/2WH7YJ/toshiba-xg6-1-tb-m2-2280-nvme-solid-state-drive-kxg6aznv1t02,NVME,1000
storage,V7 V7SSD1TBM2SU 1 TB M.2-2280 SATA Solid State Drive (V7SSD1TBM2SU),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/PncG3C/v7-v7ssd1tbm2su-1-tb-m2-2280-sata-solid-state-drive-v7ssd1tbm2su,NVME,1000
storage,Timetec 35TTTNGE4NVME-1TB 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (35TTTNGE4NVME-1TB),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/XPXV3C/timetec-35tttnge4nvme-1tb-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-35tttnge4nvme-1tb,NVME,1000
storage,KIOXIA BG5 1 TB M.2-2230 PCIe 4.0 X4 NVME Solid State Drive (KBG50ZNS1T02),https://cdna.pcpartpicker.com/static/forever/images/product/32e4e803cd74b2f5971c3d004ff1ab4d.256p.jpg,https://pcpartpicker.com/product/q8QKHx/kioxia-bg5-1-tb-m2-2230-pcie-40-x4-nvme-solid-state-drive-kbg50zns1t02,NVME,1000
storage,KIOXIA BG5 SED 1 TB M.2-2230 PCIe 4.0 X4 NVME Solid State Drive (KBG5AZNS1T02),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/KQdG3C/kioxia-bg5-sed-1-tb-m2-2230-pcie-40-x4-nvme-solid-state-drive-kbg5azns1t02,NVME,1000
storage,Leven JPN600 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (JPN600-1TB),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/mR4Zxr/leven-jpn600-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-jpn600-1tb,NVME,1000
storage,Plextor M9Pe 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (PX-1TM9PeGN),https://cdna.pcpartpicker.com/static/forever/images/product/1bf9487a6b9f5a26eb87d2a1cf01f31d.256p.jpg,https://pcpartpicker.com/product/ckgzK8/plextor-m9pe-1tb-m2-2280-solid-state-drive-px-1tm9pegn,NVME,1000
storage,VisionTek PRO 1 TB M.2-2280 SATA Solid State Drive (901187),https://cdna.pcpartpicker.com/static/forever/images/product/ce55658531b4d48394340c41e1415f2c.256p.jpg,https://pcpartpicker.com/product/rbyV3C/visiontek-pro-1tb-m2-2280-solid-state-drive-901187,NVME,1000
storage,V7 V7SSD1TBNV3U 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (V7SSD1TBNV3U),https://cdna.pcpartpicker.com/static/forever/images/product/3e4b4e49024bd70b171741163e5e5ca0.256p.jpg,https://pcpartpicker.com/product/T2hFf7/v7-v7ssd1tbnv3u-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-v7ssd1tbnv3u,NVME,1000
storage,V7 V7SSD1TBNV4U 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (V7SSD1TBNV4U),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/hg2WGX/v7-v7ssd1tbnv4u-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-v7ssd1tbnv4u,NVME,1000
storage,Fastro MS200 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (MS200100TTS),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/nw92FT/fastro-ms200-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-ms200100tts,NVME,1000
storage,Fastro MS250 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (MS250100TTS),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/LjfnTW/fastro-ms250-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-ms250100tts,NVME,1000
storage,Fastro MS300 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (MS300100TTI),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/wjfnTW/fastro-ms300-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ms300100tti,NVME,1000
storage,Mushkin Delta 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (MKNSSDDE1TB-D8),https://m.media-amazon.com/images/I/41H4ynhj5xS.jpg,https://pcpartpicker.com/product/ZTstt6/mushkin-delta-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mknssdde1tb-d8,NVME,1000
storage,Leven JM600 1 TB M.2-2280 SATA Solid State Drive (JM600M2-22801TB),https://m.media-amazon.com/images/I/51VE-alnjhL.jpg,https://pcpartpicker.com/product/Qs6p99/leven-jm600-1-tb-m2-2280-sata-solid-state-drive-jm600m2-22801tb,NVME,1000
storage,ADATA LEGEND 800 GOLD 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SLEG-800G-1000GCS-S38),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/D99wrH/adata-legend-800-gold-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-sleg-800g-1000gcs-s38,NVME,1000
storage,Leven JPX600 PRO 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (JPX600PRO-1TB),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/x8dG3C/leven-jpx600-pro-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-jpx600pro-1tb,NVME,1000
storage,Leven JPR700 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (JPR700-1TB),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/j6hv6h/leven-jpr700-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-jpr700-1tb,NVME,1000
storage,Netac NV3000 RGB 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (NT01NV3000RGB-1T0-E4X),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/F3tLrH/netac-nv3000-rgb-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-nt01nv3000rgb-1t0-e4x,NVME,1000
storage,Timetec 35TTTNGE4NVME-1TBH 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (35TTTNGE4NVME-1TBH),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/gwcgXL/timetec-35tttnge4nvme-1tbh-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-35tttnge4nvme-1tbh,NVME,1000
storage,Timetec PINNACLE SD1-INDEX 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (35PNTDGE4NVMEGH-1TB),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/QZwmP6/timetec-pinnacle-sd1-index-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-35pntdge4nvmegh-1tb,NVME,1000
storage,Inland TN446 1 TB M.2-2230 PCIe 4.0 X4 NVME Solid State Drive (1TB TN446),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/CLsV3C/inland-tn446-1-tb-m2-2230-pcie-40-x4-nvme-solid-state-drive-1tb-tn446,NVME,1000
storage,VisionTek DLX4 Pro 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (901568),https://cdna.pcpartpicker.com/static/forever/images/product/37c6778236d46821e9b7dd0e094311e2.256p.jpg,https://pcpartpicker.com/product/TrvD4D/visiontek-dlx4-pro-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-901568,NVME,1000
storage,Addlink N50 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (ad1TBN50M2P),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/W89wrH/addlink-n50-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-ad1tbn50m2p,NVME,1000
storage,AITC Kingsman KP800 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (AIKP800M1TB228),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/nh7scf/aitc-kingsman-kp800-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-aikp800m1tb228,NVME,1000
storage,KIOXIA BG5 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (KBG50ZNV1T02),https://cdna.pcpartpicker.com/static/forever/images/product/cec5d3c206f6bc0bc00282cbb62d9c7d.256p.jpg,https://pcpartpicker.com/product/XqHqqs/kioxia-bg5-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-kbg50znv1t02,NVME,1000
storage,KIOXIA BG5 SED 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (KBG5AZNV1T02),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/hLcgXL/kioxia-bg5-sed-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-kbg5aznv1t02,NVME,1000
storage,Leven JPS850 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (JPS850-1TB),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/RMFmP6/leven-jps850-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-jps850-1tb,NVME,1000
storage,Inland TN325 1 TB M.2-2242 PCIe 3.0 X4 NVME Solid State Drive (1TB TN325),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/qH4Zxr/inland-tn325-1-tb-m2-2242-pcie-30-x4-nvme-solid-state-drive-1tb-tn325,NVME,1000
storage,Netac NV7000-t 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (NT01NV7000t-1T0-E4X),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/V4NYcf/netac-nv7000-t-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-nt01nv7000t-1t0-e4x,NVME,1000
storage,Western Digital PC SN740 Pyrite 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SDDPNQD-1T00),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/Wqhv6h/western-digital-pc-sn740-pyrite-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-sddpnqd-1t00,NVME,1000
storage,Western Digital PC SN740 Opal 1 TB M.2-2230 PCIe 4.0 X4 NVME Solid State Drive (SDDQTQD-1T00),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/zTP8TW/western-digital-pc-sn740-opal-1-tb-m2-2230-pcie-40-x4-nvme-solid-state-drive-sddqtqd-1t00,NVME,1000
storage,V7 S6000 1 TB M.2-2280 SATA Solid State Drive (V7S6000M2-1000),https://cdna.pcpartpicker.com/static/forever/images/product/2d7bfb0a9c6198d402d246d9d5b7dcfe.256p.jpg,https://pcpartpicker.com/product/LrcRsY/v7-s6000-1-tb-m2-2280-sata-solid-state-drive-v7s6000m2-1000,NVME,1000
storage,VisionTek PRO XMN 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (901304),https://cdna.pcpartpicker.com/static/forever/images/product/16c7a23e569ebe4713f9e420472fd829.256p.jpg,https://pcpartpicker.com/product/ncGnTW/visiontek-pro-xmn-1-tb-m2-2280-nvme-solid-state-drive-901304,NVME,1000
storage,VisionTek PRO XPN 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (901307),https://cdna.pcpartpicker.com/static/forever/images/product/b458a328a1d1b0a4f064ace12100587d.256p.jpg,https://pcpartpicker.com/product/GKK2FT/visiontek-pro-xpn-1-tb-m2-2280-nvme-solid-state-drive-901307,NVME,1000
storage,Biostar M500 1 TB M.2-2280 PCIe 3.0 X2 NVME Solid State Drive (M500-1TB),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/3wRgXL/biostar-m500-1-tb-m2-2280-nvme-solid-state-drive-m500-1tb,NVME,1000
storage,Apacer PPSS80 1 TB M.2-2280 SATA Solid State Drive (AP1TPPSS80-R),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/RMZ9TW/apacer-ppss80-1-tb-m2-2280-solid-state-drive-ap1tppss80-r,NVME,1000
storage,Mushkin Gamma 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (MKNSSDGA1TB-D8),https://cdna.pcpartpicker.com/static/forever/images/product/36c4d36ad2a6e639c0eba7955952ea68.256p.jpg,https://pcpartpicker.com/product/fVbTwP/mushkin-gamma-1-tb-m2-2280-nvme-solid-state-drive-mknssdga1tb-d8,NVME,1000
storage,Apacer AS2280Q4 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (AP2TBAS2280Q4-1),https://cdna.pcpartpicker.com/static/forever/images/product/03f08a8d847342d8847df90f63742f6a.256p.jpg,https://pcpartpicker.com/product/mWD7YJ/apacer-as2280q4-2-tb-m2-2280-nvme-solid-state-drive-ap2tbas2280q4-1,NVME,1000
storage,Kingston KC3000 1.024 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SKC3000S/1024G),https://m.media-amazon.com/images/I/31p3IUZV+ZL.jpg,https://pcpartpicker.com/product/ccFbt6/kingston-kc3000-1024-tb-m2-2280-nvme-solid-state-drive-skc3000s1024g,NVME,1000
storage,Intel 660p 1.02 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SSDPEKNW010T8X1),https://cdna.pcpartpicker.com/static/forever/images/product/72ac6b04347d22c2592029d4a49bc5ed.256p.jpg,https://pcpartpicker.com/product/9nhKHx/intel-660p-series-1tb-m2-2280-solid-state-drive-ssdpeknw010t8x1,NVME,1000
storage,Patriot P310 1.92 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (P310P192TM28),https://cdna.pcpartpicker.com/static/forever/images/product/801dbd1ed500c1abe304c2841897d1c5.256p.jpg,https://pcpartpicker.com/product/vYqPxr/patriot-p310-192-tb-m2-2280-nvme-solid-state-drive-p310p192tm28,NVME,1000
storage,Enmotus FuzeDrive 1.55 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (P200-1600/128),https://m.media-amazon.com/images/I/41cF7WSOARL.jpg,https://pcpartpicker.com/product/kwzhP6/enmotus-fuzedrive-155-tb-m2-2280-nvme-solid-state-drive-p200-1600128,NVME,1000
storage,Integral M2 1.024 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (INSSD1TM280NM2),https://cdna.pcpartpicker.com/static/forever/images/product/fcca9ee8201c61dce668024606f7234a.256p.jpg,https://pcpartpicker.com/product/jXvD4D/integral-m2-1024-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-inssd1tm280nm2,NVME,1000
storage,Corsair MP510 1.92 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (CSSD-F1920GBMP510),https://cdna.pcpartpicker.com/static/forever/images/product/353c537be61fe06edf2d2baebaded2f3.256p.jpg,https://pcpartpicker.com/product/L7Jtt6/corsair-mp510-19tb-m2-2280-solid-state-drive-cssd-f1920gbmp510,NVME,1000
storage,Western Digital SN530 1.024 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SDBPNPZ-1T00),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/NmddnQ/western-digital-sn530-1024-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-sdbpnpz-1t00,NVME,1000
storage,Crucial MX300 1.05 TB M.2-2280 SATA Solid State Drive (CT1050MX300SSD4),https://m.media-amazon.com/images/I/41qpj9dnAQL.jpg,https://pcpartpicker.com/product/RKhj4D/crucial-mx300-11tb-m2-2280-solid-state-drive-ct1050mx300ssd4,NVME,1000
storage,Western Digital SN530 1.024 TB M.2-2242 PCIe 3.0 X4 NVME Solid State Drive (SDBPMPZ-1T00),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/4Wnypg/western-digital-sn530-1024-tb-m2-2242-pcie-30-x4-nvme-solid-state-drive-sdbpmpz-1t00,NVME,1000
storage,Integral UltimaPro X2 1.92 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (INSSD1920GM280NUPX2),https://m.media-amazon.com/images/I/41rasQaFUuL.jpg,https://pcpartpicker.com/product/RsMTwP/integral-ultimapro-x2-192-tb-m2-2280-nvme-solid-state-drive-inssd1920gm280nupx2,NVME,1000
storage,Seagate Nytro Enterprise 1.92 TB M.2-22110 PCIe 3.0 X4 NVME Solid State Drive (XP1920LE30012),https://cdna.pcpartpicker.com/static/forever/images/product/b2deaf277ffa172e788b064678da8da4.256p.jpg,https://pcpartpicker.com/product/rz448d/seagate-nytro-enterprise-192-tb-m2-22110-solid-state-drive-xp1920le30012,NVME,1000
storage,Western Digital SN530 1.024 TB M.2-2230 PCIe 3.0 X4 NVME Solid State Drive (SDBPTPZ-1T00),https://m.media-amazon.com/images/I/519+zM8HWRL.jpg,https://pcpartpicker.com/product/Ch6p99/western-digital-sn530-1024-tb-m2-2230-pcie-30-x4-nvme-solid-state-drive-sdbptpz-1t00,NVME,1000
storage,Seagate IronWolf 510 1.92 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (ZP1920NM30011),https://cdna.pcpartpicker.com/static/forever/images/product/cc80440ee7ab40c213a5c46386fdd39b.256p.jpg,https://pcpartpicker.com/product/nJRgXL/seagate-ironwolf-510-192-tb-m2-2280-nvme-solid-state-drive-zp1920nm30011,NVME,1000
storage,Micron 7400 PRO 1.92 TB M.2-22110 PCIe 4.0 X4 NVME Solid State Drive (MTFDKBG1T9TDZ-1AZ1ZA),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/J4LFf7/micron-7400-pro-192-tb-m2-22110-nvme-solid-state-drive-mtfdkbg1t9tdz-1az1za,NVME,1000
storage,Intel DC P4101 1.024 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SSDPEKKA010T801),https://cdna.pcpartpicker.com/static/forever/images/product/a0efb6722f1d1604bad28f9592ff84fb.256p.jpg,https://pcpartpicker.com/product/RDYLrH/intel-dc-p4101-1024-tb-m2-2280-nvme-solid-state-drive-ssdpekka010t801,NVME,1000
storage,Western Digital SN530 SED 1.024 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (SDBQNPZ-1T00),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/MNkWGX/western-digital-sn530-sed-1024-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-sdbqnpz-1t00,NVME,1000
storage,MyDigitalSSD BPX Pro 1.92 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (MDNVME80-BPXP-2T),https://images-eu.ssl-images-amazon.com/images/I/415SrM-fI4L.jpg,https://pcpartpicker.com/product/ZCXnTW/mydigitalssd-bpx-pro-192-tb-m2-2280-solid-state-drive-mdnvme80-bpxp-2t,NVME,1000
storage,Acer Predator GM7000 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (BL.9BWWR.106),https://m.media-amazon.com/images/I/31s5ADmcRXL.jpg,https://pcpartpicker.com/product/Mjstt6/acer-predator-gm7000-2-tb-m2-2280-nvme-solid-state-drive-bl9bwwr106,NVME,1000
storage,Acer Predator GM7000 4 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (BL.9BWWR.107),https://m.media-amazon.com/images/I/31pNi3mSVkL.jpg,https://pcpartpicker.com/product/bJV2FT/acer-predator-gm7000-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-bl9bwwr107,NVME,1000
storage,Micron 7400 PRO 3.84 TB M.2-22110 PCIe 4.0 X4 NVME Solid State Drive (MTFDKBG3T8TDZ-1AZ1ZA),https://cdna.pcpartpicker.com/static/forever/images/product/15fed0e78d3782634577b572f80e14fb.256p.jpg,https://pcpartpicker.com/product/vynypg/micron-7400-pro-384-tb-m2-22110-nvme-solid-state-drive-mtfdkbg3t8tdz-1az1za,NVME,1000
storage,Sabrent Rocket 2 TB M.2-2242 PCIe 3.0 X4 NVME Solid State Drive (SB-1342-2TB),https://m.media-amazon.com/images/I/41OAvLDqbkL.jpg,https://pcpartpicker.com/product/Y3ytt6/sabrent-rocket-2-tb-m2-2242-nvme-solid-state-drive-sb-1342-2tb,NVME,1000
storage,Acer FA100 2 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (BL.9BWWA.121),https://cdna.pcpartpicker.com/static/forever/images/product/60d221d6e296cb3a32b0080227dd4e7b.256p.jpg,https://pcpartpicker.com/product/nZNxFT/acer-fa100-2-tb-m2-2280-nvme-solid-state-drive-bl9bwwa121,NVME,1000
storage,Acer Predator GM7 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (BL.9BWWR.119),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/4tQKHx/acer-predator-gm7-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-bl9bwwr119,NVME,1000
storage,Micron 2400 2 TB M.2-2230 PCIe 4.0 X4 NVME Solid State Drive (MTFDKBK2T0QFM-1BD1AABYYR),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/y9NYcf/micron-2400-2-tb-m2-2230-pcie-40-x4-nvme-solid-state-drive-mtfdkbk2t0qfm-1bd1aabyyr,NVME,1000
storage,Samsung 980 Pro 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (MZ-V8P2T0B/AM),https://cdna.pcpartpicker.com/static/forever/images/product/3b2a91588d1a28bfa1b0184fb7f1c0a1.256p.jpg,https://pcpartpicker.com/product/f3cRsY/samsung-980-pro-2-tb-m2-2280-nvme-solid-state-drive-mz-v8p2t0bam,NVME,2000
